1977572,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961544.00000,ЭКС-000005728   ,,,False,422905,,,,,,,0.00000,0.00000,175.06000,11203.84000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,64.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977573,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961543.00000,ЭКС-000005728   ,,,False,389732,,,,,,,0.00000,0.00000,218.83000,8315.54000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,38.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977574,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961542.00000,ЭКС-000005728   ,,,False,295241,,,,,,,0.00000,0.00000,37.52000,3001.60000,,,0.00000,0.00000,,,,0.00000,0,0,,,УП,2026-03-20 08:48:00,EKS000005728    ,,,80.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977575,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,ЭКС-000010160   ,5961567.00000,ЭКС-000005728   ,,,False,878160,,,,,,,0.00000,0.00000,13.34000,160.08000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,12.00000,,,Заказной,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977576,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,ЭКС-000009919   ,5961566.00000,ЭКС-000005728   ,,,False,855676,,,,,,,0.00000,0.00000,3777.24000,3777.24000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,1.00000,,,Заказной,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977577,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961558.00000,ЭКС-000005728   ,,,False,824259,,,,,,,0.00000,0.00000,488.41000,488.41000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,1.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977578,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961553.00000,ЭКС-000005728   ,,,False,810714,,,,,,,0.00000,0.00000,345.86000,69172.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,200.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977579,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961555.00000,ЭКС-000005728   ,,,False,810703,,,,,,,0.00000,0.00000,348.94000,131899.32000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,378.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977580,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961559.00000,ЭКС-000005728   ,,,False,810689,,,,,,,0.00000,0.00000,100.94000,2018.80000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,20.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977581,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961557.00000,ЭКС-000005728   ,,,False,810681,,,,,,,0.00000,0.00000,345.86000,17293.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,50.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:55,,,,,,,,,,,Закупка,Годен,,
